#{"t_start": 1573473361.551032, "env_id": "BipedalWalker-v2"}
r,l,t
-113.282754,73,223.970896
-81.592419,313,224.369959
-123.720604,86,224.4875
-113.155368,60,224.565091
-106.686417,66,224.654243
-116.131077,128,224.82193
-105.019731,59,224.899614
-113.214351,113,225.047133
-118.822933,75,225.148312
-103.007436,73,225.243028
-103.549311,109,225.390413
-103.855815,71,225.489393
-105.703574,49,225.559073
-114.780982,58,225.636412
-96.377266,97,225.762015
-64.38702,632,226.553032
-120.370893,84,226.668701
-102.958088,58,226.759683
-103.289437,63,226.848226
-103.837606,73,226.959657
-106.445114,90,227.092798
-82.148459,472,227.778094
-78.413762,760,228.816004
-117.120923,83,228.928146
-101.884954,90,229.047894
-104.109926,263,229.386965
-109.91661,54,229.45654
-45.181295,1058,230.802295
-104.838292,54,230.874675
-84.764822,346,231.318183
-112.850214,60,231.398528
-60.589031,557,232.184584
-90.445098,142,232.389306
-110.965518,66,232.48476
-103.036156,235,232.812911
-83.067768,283,233.21821
-112.473588,57,233.307809
-106.720244,54,233.382221
-116.304038,78,233.481836
-108.251868,54,233.554605
-88.80808,173,233.777834
-97.985872,128,233.950716
-112.243225,51,234.018538
-102.891913,70,234.113267
-119.872405,80,234.214876
-106.577615,60,234.298862
-107.397243,61,234.375466
-108.660535,55,234.451525
-114.870975,84,234.559946
-105.567752,65,234.651793
-78.552224,467,235.27948
-107.12351,136,235.486445
-106.56854,85,235.615217
-118.435568,73,235.725359
-38.554472,1019,237.136046
-104.744093,64,237.220342
-102.527271,69,237.318625
-103.826588,53,237.39074
-101.819657,358,237.845423
-37.377637,778,238.842273
-94.167593,173,239.075965
-97.159205,122,239.235332
-115.748236,80,239.339742
-82.626842,444,239.908397
-108.7839,72,240.004756
-91.841763,487,240.719433
-111.543846,73,240.824722
-109.597421,49,240.904385
-108.545139,218,241.206801
-113.674894,69,241.30587
-110.693172,66,241.403688
-69.609566,450,242.008434
-108.458868,70,242.104063
-122.976277,82,242.210671
-28.717726,943,243.411931
-106.708076,60,243.49481
-106.883891,48,243.559871
-104.501605,54,243.636367
-97.761979,557,244.346512
-78.348948,206,244.617535
-122.387184,67,244.705126
-65.692796,683,245.590811
-117.559705,268,245.975502
-105.271423,86,246.099797
-90.100011,150,246.313683
-116.68596,64,246.403806
-111.947093,45,246.471387
-98.116268,352,246.964674
-108.451315,45,247.025371
-109.274216,77,247.126315
-120.427446,96,247.252548
-108.614158,53,247.328342
-110.745717,54,247.401671
-99.922004,92,247.527602
-107.628659,47,247.605581
-109.756353,50,247.677069
-107.745432,69,247.786047
-79.406242,623,248.680517
-108.389157,81,248.795473
-80.673274,268,249.173128
-108.206564,50,249.24266
-116.412863,73,249.343543
-87.785925,372,249.811371
-9.079898,1233,251.473774
-90.69642,390,252.044854
-105.472819,91,252.173596
-101.231252,147,252.38233
-44.660333,1029,253.735937
-92.972669,223,254.025112
-27.874565,637,254.842657
-88.892236,244,255.154688
3.782961,1600,257.330937
87.861227,1600,259.502841
-70.84436,691,260.37562
-114.577599,72,260.471794
-59.468001,271,260.823375
-43.853972,553,261.52753
-108.764934,55,261.612675
-116.939703,93,261.751982
-109.382386,43,261.822892
-104.510594,202,262.126991
-109.207014,61,262.216333
-106.436981,68,262.317197
-110.584552,63,262.408148
-107.786193,39,262.46689
-105.446472,53,262.544533
-74.681284,467,263.199903
-80.083417,158,263.406492
-90.275797,232,263.715595
-118.149771,90,263.832886
-107.456633,67,263.926732
-111.765178,47,264.011715
-76.904326,276,264.36866
-109.985947,85,264.481407
-111.44106,59,264.558795
-119.506828,123,264.724075
-111.253154,63,264.810427
-107.809862,42,264.866325
-104.775205,69,264.961567
-120.296518,66,265.048669
-107.298057,68,265.142214
-105.475335,72,265.236312
-112.355029,84,265.354355
-108.859288,69,265.443359
-110.405115,116,265.604596
-113.352474,55,265.685507
-113.311065,62,265.768006
-120.138513,55,265.841092
-109.300068,71,265.935786
-108.661898,57,266.02068
-117.584974,73,266.11828
-112.232775,72,266.213302
-114.014393,93,266.336762
-107.387277,58,266.419166
-115.962286,72,266.524349
-107.647407,85,266.649856
-121.661418,64,266.740442
-111.016744,93,266.885092
-121.596116,96,267.030916
-111.916213,42,267.094647
-112.594829,69,267.201822
-110.920558,46,267.276578
-102.01316,79,267.398212
-114.985522,90,267.529612
-109.730514,49,267.602862
-111.231591,61,267.693755
-109.391626,46,267.762533
-112.147998,60,267.849724
-104.264589,127,268.039879
-112.082892,64,268.139947
-109.05115,49,268.210329
-108.261163,51,268.289967
-116.708557,56,268.371821
-113.812037,64,268.46015
-115.813863,60,268.538977
-118.825128,73,268.642399
-113.594277,55,268.716208
-113.596488,71,268.811288
-107.664325,82,268.927146
-115.977816,66,269.015981
-113.418969,55,269.091034
-120.455703,57,269.167456
-111.330318,62,269.249191
-113.331394,66,269.343463
-114.467888,59,269.420604
-117.668031,62,269.505063
-116.455143,59,269.580398
-114.699467,61,269.66574
-120.986041,93,269.787558
-115.671332,55,269.862864
-118.492238,63,269.944628
-114.451282,54,270.03043
-119.354498,91,270.171502
-115.497277,57,270.260897
-109.383212,32,270.314206
-116.962892,67,270.423865
-111.636238,50,270.499509
-108.723538,55,270.587384
-112.468652,53,270.671013
-111.6409,52,270.747329
-120.015495,101,270.891429
-115.054398,54,270.974085
-116.679454,71,271.0746
-113.140126,50,271.148949
-110.183675,44,271.215753
-113.963727,54,271.293451
-110.397508,81,271.416309
-115.151993,83,271.53389
-105.141124,83,271.65516
-117.163508,63,271.742301
-117.006923,51,271.816023
-106.096657,57,271.891239
-107.211362,77,272.002278
-114.151124,54,272.073074
-111.076044,52,272.14602
-110.868166,46,272.208173
-115.769454,85,272.321704
-109.51421,101,272.45183
-114.468688,79,272.558042
-114.523823,71,272.655414
-110.791028,52,272.727522
-112.934545,63,272.812392
-119.853733,86,272.925929
-115.471653,62,273.011371
-108.35682,75,273.110564
-113.353126,70,273.206142
-110.43519,110,273.357411
-113.779666,63,273.442382
-107.601199,66,273.537744
-118.542873,84,273.675985
-111.391129,47,273.737242
-111.977605,41,273.793229
-110.804746,62,273.875555
-106.458092,94,274.007662
-116.411212,43,274.066095
-109.905531,43,274.125932
-113.439532,51,274.193548
-103.275533,71,274.29049
-108.98763,81,274.39572
-113.717648,118,274.552019
-109.748884,39,274.606203
-108.14836,66,274.697544
-133.863426,242,275.015322
-115.076539,80,275.119708
-137.35474,421,275.659363
-111.537703,57,275.739834
-117.097374,74,275.84021
-108.756951,91,275.958374
-130.157271,115,276.11261
-122.419175,161,276.332099
-118.620459,97,276.458465
-117.354199,122,276.615151
-111.402719,107,276.758645
-143.446491,338,277.201548
-121.91761,149,277.414815
-162.117617,507,278.170977
-113.669284,52,278.246184
-115.197277,161,278.480086
-136.350378,397,279.04854
-110.992184,38,279.105654
-110.702712,48,279.180301
-117.182203,125,279.344208
-110.407658,52,279.413495
-108.632528,33,279.462933
-119.348038,108,279.607175
-112.089795,49,279.682435
