#{"t_start": 1573855224.407611, "env_id": "Pendulum-v0"}
r,l,t
-123.627691,200,8604.231111
-392.62276,200,8608.686429
-128.797943,200,8613.200911
-118.454111,200,8617.707313
-237.425255,200,8622.167756
-240.595798,200,8626.661398
-123.399072,200,8631.186195
-251.047414,200,8635.697798
-343.965897,200,8640.179275
-361.470752,200,8644.632918
-238.194871,200,8649.063538
-122.197938,200,8653.536871
-354.742299,200,8657.986819
-375.660453,200,8662.518246
-397.406528,200,8666.961094
-117.883227,200,8671.399381
-224.549404,200,8675.941997
-429.199449,200,8680.428717
-123.851968,200,8685.037281
-121.283162,200,8689.55805
-235.324917,200,8694.059346
-355.367326,200,8698.564347
-122.459162,200,8703.061756
-125.099063,200,8707.538938
-243.873343,200,8711.989526
-122.80607,200,8716.469424
-2.30238,200,8720.950898
-126.224578,200,8725.422081
-3.814932,200,8729.93034
-120.794214,200,8734.383256
-2.283548,200,8738.870895
-353.296762,200,8743.359321
-237.010394,200,8747.806681
-125.721522,200,8752.30238
-236.911933,200,8756.791267
-126.711737,200,8761.292581
-124.057688,200,8765.828112
-123.035384,200,8770.323103
-123.135584,200,8774.816242
-341.990677,200,8779.26911
-3.615525,200,8783.724541
-122.755024,200,8788.204446
-121.205338,200,8792.669688
-244.040423,200,8797.084397
-3.145308,200,8801.577697
-3.87779,200,8806.01718
-124.257204,200,8810.463719
-4.102352,200,8814.904938
-125.346501,200,8819.373081
-353.216476,200,8823.954314
-234.46474,200,8828.439371
-125.481694,200,8832.916252
-123.451815,200,8837.37835
-3.995982,200,8841.852666
-371.816268,200,8846.346319
-468.833099,200,8850.798069
-124.880877,200,8855.245235
-3.597961,200,8859.687977
-348.800948,200,8864.118263
-124.445684,200,8868.623011
-241.875353,200,8873.033817
-122.446524,200,8877.497497
-235.056838,200,8881.999028
-371.032557,200,8886.494949
-128.33374,200,8890.975346
-123.074336,200,8895.416653
-125.814862,200,8899.889225
-236.621349,200,8904.370117
-125.084599,200,8908.823303
-229.664501,200,8913.301382
-362.533931,200,8917.740565
-124.822151,200,8922.217819
-363.837014,200,8926.736473
-242.925995,200,8931.179632
-122.379356,200,8935.652597
-5.706243,200,8940.119836
-127.779213,200,8944.59014
-125.063701,200,8949.087861
-237.61624,200,8953.561891
-349.430688,200,8958.046904
-241.224994,200,8962.560035
-243.342879,200,8966.999124
-236.537148,200,8971.459833
-122.991151,200,8976.004796
-357.922949,200,8980.576441
-123.951708,200,8985.112904
-127.989845,200,8989.579268
-464.149148,200,8994.065584
-356.447138,200,8998.535787
-335.780071,200,9003.037196
-123.848619,200,9007.589151
-234.937012,200,9012.03448
-356.524862,200,9016.512957
-598.859577,200,9020.927839
-4.563643,200,9025.402448
-233.580926,200,9029.833834
-4.123545,200,9034.298448
-125.726693,200,9038.772391
-238.687192,200,9043.231661
-435.725222,200,9047.686401
-126.271853,200,9052.159063
-121.03195,200,9056.616278
-337.872199,200,9061.031405
-123.892877,200,9065.496617
-125.783564,200,9070.004556
-124.446362,200,9074.473926
-122.831825,200,9078.928357
-339.045852,200,9083.513625
-368.333434,200,9088.0465
-248.796607,200,9092.503297
-349.926094,200,9096.926147
-124.710541,200,9101.403842
-125.775517,200,9105.8756
-124.962485,200,9110.295503
-127.09388,200,9114.73736
-241.272294,200,9119.18409
-6.846108,200,9123.695101
-233.334887,200,9128.133111
-128.96524,200,9132.620465
-127.40983,200,9137.076546
-416.42953,200,9141.554369
-124.054127,200,9146.004127
-238.669781,200,9150.487401
-122.208031,200,9154.938942
-381.624652,200,9159.395026
-127.230355,200,9163.867268
-123.854713,200,9168.310053
-357.220748,200,9172.744743
-243.511684,200,9177.206719
-253.347561,200,9181.665634
-6.117892,200,9186.129549
-354.865811,200,9190.613561
-128.223127,200,9195.052468
-130.080196,200,9199.533988
-125.077015,200,9203.983276
-239.528234,200,9208.438493
-123.150737,200,9212.885361
-125.527699,200,9217.362778
-355.30216,200,9221.835404
-127.297487,200,9226.277724
-130.496173,200,9230.733988
-7.638772,200,9235.160079
-7.271957,200,9239.687392
-236.049588,200,9244.137419
-240.744763,200,9248.594409
-343.297691,200,9253.022911
-350.163609,200,9257.463616
-238.277418,200,9261.893324
-128.238254,200,9266.339459
-126.904511,200,9270.781807
-122.435178,200,9275.26724
-125.080066,200,9279.745309
-369.332633,200,9284.290062
-238.471664,200,9288.899864
-250.508084,200,9293.453574
-123.851663,200,9297.918358
-8.672565,200,9302.350408
-240.725326,200,9306.840764
-345.315357,200,9311.33092
-241.695829,200,9315.791411
-126.36164,200,9320.29271
-393.404799,200,9324.751696
-125.354282,200,9329.17394
-125.604146,200,9333.637142
-243.679081,200,9338.104385
-122.246935,200,9342.563106
-131.191051,200,9347.028547
-125.038913,200,9351.560073
-6.351452,200,9356.016205
-238.928871,200,9360.500951
-480.954483,200,9364.961548
-324.367787,200,9369.436813
-130.954667,200,9373.897168
-231.161244,200,9378.312536
-350.943486,200,9382.744009
-127.866913,200,9387.221814
-128.506059,200,9391.700576
-124.961268,200,9396.150361
-129.729194,200,9400.636067
-236.286284,200,9405.117824
-130.073791,200,9409.599298
-7.728511,200,9414.083532
-239.732331,200,9418.548396
-124.790811,200,9423.054385
-132.617064,200,9427.512706
-371.189059,200,9431.977549
-127.641225,200,9436.421463
-126.750338,200,9440.831846
-125.031218,200,9445.345252
-241.243329,200,9449.809651
-126.818269,200,9454.234228
-123.804278,200,9458.682076
-362.618658,200,9463.118374
-6.410735,200,9467.563157
-447.789888,200,9472.013169
-351.06802,200,9476.523938
-126.822627,200,9480.984477
-128.698099,200,9485.452175
-127.981323,200,9489.921217
-238.006439,200,9494.378931
-367.591769,200,9498.817313
-10.015528,200,9503.262091
-232.302502,200,9507.743568
-129.770534,200,9512.205753
-241.108571,200,9516.665941
-241.103596,200,9521.125413
-125.050984,200,9525.575361
-130.692919,200,9530.033256
-9.549864,200,9534.54344
-128.953272,200,9539.028528
-128.130685,200,9543.478661
-237.168043,200,9548.04741
-410.844171,200,9552.699104
-125.538687,200,9557.196481
-124.926241,200,9561.657871
-127.799135,200,9566.139311
-127.499096,200,9570.582207
-125.766393,200,9575.031105
-123.890486,200,9579.475879
-128.993846,200,9583.992235
-126.370738,200,9588.517299
-237.036045,200,9592.991802
-229.345943,200,9597.451595
-125.870464,200,9601.89909
-235.563514,200,9606.367066
-354.912433,200,9610.873859
-246.569571,200,9615.323876
-348.418012,200,9619.811434
-126.695277,200,9624.240005
-129.968654,200,9628.701804
-235.815624,200,9633.191521
-129.541095,200,9637.733124
-122.557474,200,9642.240455
-124.748684,200,9646.72345
-366.97398,200,9651.199347
-124.846939,200,9655.623993
-344.646032,200,9660.113405
-122.136489,200,9664.540816
-341.75518,200,9668.997867
-128.429031,200,9673.461553
-125.989456,200,9677.934838
-7.459162,200,9682.351144
-342.300551,200,9686.748072
-125.99979,200,9691.211802
-242.043323,200,9695.674433
-125.251732,200,9700.103917
-128.752068,200,9704.60571
-8.268877,200,9709.098564
-248.172337,200,9713.59812
-471.255629,200,9718.082336
-122.327036,200,9722.604102
-6.492063,200,9727.096155
-123.696998,200,9731.612271
-354.66104,200,9736.156703
-129.454958,200,9740.685676
-359.751867,200,9745.162537
-127.435946,200,9749.6999
-124.37697,200,9754.191332
-126.850119,200,9758.662091
-130.254665,200,9763.185648
-575.387778,200,9767.696006
-237.577575,200,9772.193609
-129.905229,200,9776.672757
-131.735338,200,9781.141883
-123.516884,200,9785.623443
-347.783872,200,9790.149995
-321.209502,200,9794.657213
-406.086155,200,9799.061953
-6.994947,200,9803.524598
-372.484272,200,9808.019768
-130.854399,200,9812.472618
-128.013645,200,9816.947757
-402.240836,200,9821.475874
-238.059397,200,9825.965944
-125.658629,200,9830.450863
-352.797843,200,9834.878083
-126.435544,200,9839.329224
-9.457433,200,9843.770166
-7.497188,200,9848.214429
-129.59621,200,9852.700923
-125.820051,200,9857.147746
-124.463604,200,9861.613469
-247.294809,200,9866.060395
-239.978676,200,9870.499752
-127.176186,200,9875.002709
-127.898127,200,9879.507869
-125.030289,200,9884.044836
-129.121903,200,9888.559202
-359.075822,200,9893.048785
-382.186491,200,9897.541063
-125.755225,200,9902.00688
-127.137874,200,9906.490792
-353.064074,200,9910.952195
-9.610577,200,9915.438036
-460.445615,200,9919.910991
-123.87704,200,9924.337688
-481.282584,200,9928.817526
-240.635764,200,9933.250195
-411.113744,200,9937.723881
-230.658889,200,9942.170427
-349.790097,200,9946.656651
-415.528138,200,9951.129403
-233.665787,200,9955.644009
-251.6159,200,9960.113867
-400.885862,200,9964.614275
-123.362193,200,9969.090583
-125.171848,200,9973.543451
-128.133862,200,9978.037309
-248.005927,200,9982.50732
-372.318698,200,9986.913674
-127.317316,200,9991.357154
-254.219098,200,9995.812296
-247.003183,200,10000.274353
-126.420353,200,10004.750139
-130.084912,200,10009.232948
-253.06568,200,10013.691762
-238.721286,200,10018.142274
-127.259654,200,10022.534683
-124.979496,200,10027.096996
-363.137487,200,10031.59364
-244.323625,200,10036.032087
-130.809249,200,10040.51078
-128.662466,200,10044.965745
-7.055335,200,10049.427623
-126.57243,200,10053.874418
-130.245511,200,10058.332674
-233.842478,200,10062.767581
-371.828775,200,10067.217946
-127.19754,200,10071.703354
-6.677937,200,10076.118215
-230.575363,200,10080.599609
-492.335069,200,10085.028979
-247.416136,200,10089.505381
-130.715634,200,10093.989584
-124.445021,200,10098.444216
-127.362101,200,10102.909357
-125.51971,200,10107.343999
-349.889671,200,10111.795235
-128.73578,200,10116.279784
-6.497232,200,10120.747409
-371.695286,200,10125.229684
-380.715722,200,10129.705397
-238.440911,200,10134.116581
-370.457536,200,10138.580023
-362.46379,200,10143.0228
-337.689847,200,10147.492053
-236.360245,200,10151.921066
-7.2441,200,10156.367763
-364.121948,200,10160.827382
-245.130611,200,10165.337921
-344.599478,200,10169.832651
-126.476124,200,10174.264864
-5.278933,200,10178.741756
-121.050134,200,10183.205757
-463.766107,200,10187.715644
-126.196048,200,10192.226149
-125.885748,200,10196.64508
-130.729827,200,10201.110888
-356.335369,200,10205.586484
-462.896825,200,10210.151473
-120.270547,200,10214.629847
-121.976793,200,10219.118954
-121.982098,200,10223.61708
-236.195151,200,10228.085262
-407.563186,200,10232.559459
-123.464881,200,10237.052908
-121.852432,200,10241.513131
-236.416676,200,10245.909573
-125.979057,200,10250.320149
-461.916121,200,10254.786586
-243.45361,200,10259.254235
-128.225628,200,10263.719909
-344.445873,200,10268.182869
-2.873162,200,10272.615416
-490.76154,200,10277.061224
-121.165614,200,10281.525552
