#{"t_start": 1573458551.019101, "env_id": "BipedalWalker-v2"}
r,l,t
-120.456498,55,206.577085
113.687031,1600,208.715422
-86.10698,282,209.083353
-114.54015,69,209.165441
-116.215819,91,209.29673
-100.173506,263,209.640345
72.526022,1600,211.761908
-6.112662,1045,213.138791
-120.837357,67,213.222331
-115.828212,46,213.32115
-120.590691,67,213.404799
-115.879837,94,213.541838
-109.361655,34,213.583758
-92.313475,200,213.868234
-108.824679,33,213.910162
-111.5997,72,214.02291
-102.56381,100,214.138617
-117.817569,72,214.251903
-109.064915,200,214.535152
-87.236062,169,214.74573
-114.862083,73,214.826069
-122.282513,76,214.94286
-120.027992,55,215.006503
-114.728051,49,215.094774
-122.595181,56,215.157145
-117.022296,62,215.259059
-109.990397,33,215.300489
-110.881499,69,215.420738
6.098392,1211,216.999168
130.758084,1600,219.225499
-123.032415,72,219.362018
-117.248243,102,219.535086
-119.347735,60,219.604674
-110.129785,75,219.724217
-112.876267,72,219.804256
-114.248548,45,219.890185
-121.291963,58,219.958722
-118.610048,75,220.078328
-121.20837,63,220.150783
-109.086478,77,220.267087
-60.833885,725,243.701664
-115.566368,45,243.785371
-108.220408,35,243.838229
-110.689378,73,245.253668
-115.35391,78,245.368963
-116.513763,95,245.541347
-112.114002,83,245.675421
-117.935547,59,245.752004
-117.225535,74,245.892943
-106.281655,78,245.992749
-117.313731,64,246.156698
-116.756511,57,246.233862
-119.501019,71,246.357494
-118.065016,66,246.43405
-108.387021,141,246.698023
-122.629887,69,246.77949
-119.21977,65,246.899458
-116.125042,69,247.007934
-130.009709,137,247.211756
-119.009837,165,247.57985
-119.594845,61,247.832933
-89.673258,269,249.03806
-114.187268,40,249.213651
-119.289084,69,249.586342
-117.597593,53,249.798782
-119.081998,68,250.180824
-111.35663,44,250.364606
-120.194732,68,250.732924
-109.788795,80,251.039359
-118.293599,72,251.422154
-118.535533,73,251.812052
-120.019917,69,252.07481
-127.711867,137,252.694794
-121.344694,62,253.040808
-128.808591,77,253.334605
-118.672059,69,253.700579
-76.013212,365,255.35255
-115.317842,52,255.559155
-121.045277,70,255.929571
-115.8477,79,256.227227
-121.514435,64,256.582535
-119.852629,53,256.790713
-116.320362,63,257.136414
-118.143997,74,257.414336
-124.843497,67,257.522692
-113.621877,44,257.576914
-118.489769,55,257.640555
-115.075487,51,257.732932
-118.636147,59,257.799876
-119.258101,60,257.901046
-117.84279,66,257.976312
-120.120721,54,258.07089
-121.569029,119,258.234065
-108.23854,33,258.27533
-122.081916,86,258.40351
-120.629547,56,258.47225
-120.724912,66,258.578286
-118.630077,63,258.649312
-116.00444,77,258.768607
-114.001463,43,258.819706
-108.014609,32,258.859919
-118.222913,54,258.954751
-117.127113,77,259.042208
-116.713898,48,259.130965
-113.868847,40,259.182145
-118.626675,52,259.244106
-109.534854,35,259.318477
-118.329364,54,259.379936
-112.385917,90,259.510694
-112.847594,61,259.578329
-120.309779,71,259.688824
-113.325771,45,259.741132
-108.736225,31,259.779483
-117.926592,79,259.903826
-114.548819,76,260.024914
-109.655609,44,260.079381
-113.493218,77,260.199376
-119.615193,53,260.259479
-90.263949,181,260.482055
-117.767527,66,260.587836
-112.517678,37,260.631798
-119.466918,55,260.726037
-105.450416,103,260.837759
-119.22569,57,260.934386
-121.704047,59,261.000337
-106.889506,79,261.119498
-111.133991,36,261.162873
-118.171193,49,261.250316
-118.692686,72,261.329446
-108.669997,33,261.369935
-113.856776,43,261.452848
-124.911706,68,261.531095
-122.08902,64,261.635968
-119.515858,69,261.711492
-108.92082,38,261.788212
-107.782033,30,261.825289
-109.371297,37,261.868708
-109.054144,34,261.910116
-113.648909,51,261.999185
-115.816352,46,262.052338
-125.481271,72,262.16287
-107.243851,30,262.199651
-116.758881,74,262.312907
-116.588063,71,262.390776
-44.393167,582,263.155308
-115.791665,43,263.207634
-115.589372,74,263.323382
-116.905171,72,263.404612
-109.698116,70,263.517333
-111.077768,43,263.568968
-119.688359,65,263.641193
-18.785607,982,264.922732
-117.653614,52,265.01436
-115.113201,69,265.090299
-110.615359,38,265.136615
-109.294864,35,265.210707
-129.938566,84,265.304692
-112.251725,77,265.425153
-119.937561,65,265.497159
-111.397701,33,265.5699
-117.753366,72,265.651249
-120.514936,64,265.754473
-119.288294,72,265.832942
-122.549839,61,265.932953
-123.573096,61,266.00025
-122.980456,100,266.14111
-111.975927,35,266.183363
-108.548321,32,266.254919
-109.550927,32,266.294626
-121.596948,62,266.3646
-120.729073,53,266.458787
-121.85129,66,266.534957
-115.285209,65,266.640191
-115.783381,68,266.716316
-108.924514,32,266.788051
-108.03722,73,266.868701
-112.310239,59,266.96662
-99.216807,97,267.073396
-117.794078,71,267.18364
-122.456666,117,267.345875
-119.49675,63,267.417847
-118.116118,45,267.504342
-118.673016,53,267.566884
-110.098449,34,267.609773
-117.096451,71,267.722509
-118.459531,47,267.778209
16.656657,1036,269.154763
-117.033748,68,269.264162
-111.337849,76,269.349547
-114.569379,71,269.467623
-119.075051,71,269.580108
-131.584474,95,269.68501
-113.399471,49,269.773652
-125.366211,90,269.872964
-110.598871,57,269.970001
-112.840552,49,270.027429
