#{"t_start": 1573431712.1995351, "env_id": "CarRacing-v0"}
r,l,t
-80.842912,1000,17516.635038
-85.754986,1000,17537.247719
-82.935154,1000,17556.215516
-83.388704,1000,17576.310359
-85.590778,1000,17596.774809
-83.81877,1000,17616.369525
-86.486486,1000,17635.513067
-84.70948,1000,17655.566648
-83.108108,1000,17675.126492
-80.620155,1000,17693.694096
-88.023952,1000,17713.653465
-80.988593,1000,17732.35235
-82.078853,1000,17751.187327
-83.164983,1000,17770.482927
-82.876712,1000,17789.90668
-84.025559,1000,17809.499447
-84.27673,1000,17829.689898
-83.870968,1000,17849.29831
-83.713355,1000,17868.952321
-84.27673,1000,17888.803427
-82.935154,1000,17908.1933
-83.713355,1000,17927.776534
-84.848485,1000,17947.897564
-80.544747,1000,17966.67935
-84.756098,1000,17987.071423
-83.606557,1000,18006.688422
-86.394558,1000,18025.709282
-84.756098,1000,18045.926481
-82.758621,1000,18065.704358
-82.876712,1000,18084.961734
-82.817869,1000,18104.229137
-83.606557,1000,18123.474047
-81.273408,1000,18142.488087
-84.177215,1000,18162.340336
-84.126984,1000,18182.040524
-84.227129,1000,18202.049371
-83.443709,1000,18221.537665
-83.552632,1000,18241.236776
-79.508197,1000,18259.661716
-81.203008,1000,18278.168166
-82.817869,1000,18297.318328
-82.993197,1000,18316.58155
-84.126984,1000,18335.755735
-83.660131,1000,18355.400311
-82.638889,1000,18374.604863
-84.025559,1000,18394.422821
-83.050847,1000,18413.846401
-81.818182,1000,18432.141017
-80.15873,1000,18450.882819
-83.660131,1000,18470.717663
-84.756098,1000,18490.915311
-82.517483,1000,18510.410463
-82.394366,1000,18529.408458
-84.89426,1000,18549.315391
-82.578397,1000,18568.522312
-80.079681,1000,18586.767012
-83.333333,1000,18606.065247
-81.481481,1000,18624.580463
-83.92283,1000,18644.188437
-80.237154,1000,18662.828565
-83.552632,1000,18682.425222
-82.876712,1000,18702.016795
-83.606557,1000,18721.624607
-81.617647,1000,18740.261688
-80.842912,1000,18758.951624
-82.332155,1000,18778.261691
-84.70948,1000,18798.439064
-80.916031,1000,18817.105321
-82.394366,1000,18836.04902
-84.177215,1000,18855.941451
-84.615385,1000,18875.716926
-81.617647,1000,18894.502668
-81.273408,1000,18913.40141
-82.394366,1000,18932.697456
-82.078853,1000,18951.686536
-81.617647,1000,18970.679048
-83.164983,1000,18990.062979
-82.935154,1000,19009.471361
-81.273408,1000,19028.540146
-81.884058,1000,19047.638468
-83.552632,1000,19067.129489
-79.423868,1000,19085.7014
-82.638889,1000,19105.981452
-82.993197,1000,19126.238118
-84.076433,1000,19146.517353
-84.615385,1000,19167.630795
-81.481481,1000,19187.167164
-84.177215,1000,19208.244685
-82.269504,1000,19228.406701
-85.294118,1000,19249.920979
-83.050847,1000,19270.263459
-81.684982,1000,19289.942225
-81.684982,1000,19309.879939
-79.508197,1000,19329.525866
-83.221477,1000,19350.117286
-82.332155,1000,19369.881932
-83.766234,1000,19390.750581
-83.388704,1000,19411.373751
-80.237154,1000,19430.870785
-85.074627,1000,19452.167394
-82.993197,1000,19472.542769
-86.111111,1000,19494.444248
-87.301587,1000,19515.096152
-83.277592,1000,19535.990163
-83.050847,1000,19556.420865
-83.870968,1000,19576.847859
-80.842912,1000,19596.01346
-82.876712,1000,19616.332803
-82.817869,1000,19636.431765
-85.673352,1000,19658.156192
-83.552632,1000,19678.973703
-80.544747,1000,19698.278222
-80.13245,1000,19718.694593
-82.517483,1000,19738.637001
-80.544747,1000,19758.319
-81.412639,1000,19777.981446
-84.848485,1000,19799.23741
-82.758621,1000,19822.465496
-80.842912,1000,19842.741132
-82.817869,1000,19863.59291
-82.638889,1000,19883.908441
-83.388704,1000,19904.075845
-83.552632,1000,19924.012033
-81.549815,1000,19943.821455
-81.818182,1000,19963.844605
-83.552632,1000,19984.400774
-82.078853,1000,20004.253505
-81.884058,1000,20023.481981
-81.818182,1000,20043.083039
-83.164983,1000,20063.020966
-84.47205,1000,20083.538083
-83.660131,1000,20103.857232
-81.949458,1000,20123.227183
-80.988593,1000,20142.726227
-81.751825,1000,20162.417962
-81.412639,1000,20181.803191
-80.916031,1000,20201.435753
-82.578397,1000,20222.125019
-84.025559,1000,20242.630855
-83.766234,1000,20262.825694
-81.751825,1000,20282.384615
-84.126984,1000,20302.955191
-81.549815,1000,20322.843066
-84.662577,1000,20343.304794
-82.698962,1000,20363.218156
-83.713355,1000,20383.858377
-80.237154,1000,20403.085605
-82.993197,1000,20423.017645
-83.221477,1000,20442.85178
-81.549815,1000,20462.347921
-82.698962,1000,20482.326552
-81.684982,1000,20501.669772
-81.818182,1000,20521.302361
-84.47205,1000,20541.821873
-83.277592,1000,20561.65696
-82.698962,1000,20581.468556
-83.49835,1000,20601.946435
-82.758621,1000,20621.792857
-82.698962,1000,20641.91167
-80.988593,1000,20660.976819
-83.606557,1000,20681.249752
-82.993197,1000,20701.200353
-82.935154,1000,20721.427547
-81.884058,1000,20741.0173
-81.549815,1000,20760.354045
-83.870968,1000,20780.795058
-84.177215,1000,20801.39144
-82.014388,1000,20821.086324
-82.578397,1000,20840.721736
-82.698962,1000,20860.649153
-84.520124,1000,20880.986756
-80.769231,1000,20900.532629
-82.014388,1000,20920.47976
-83.277592,1000,20940.726334
-83.606557,1000,20960.937873
-82.394366,1000,20980.098347
-82.698962,1000,21000.125822
-81.949458,1000,21019.813902
-82.638889,1000,21039.639804
-85.465116,1000,21060.53019
-85.673352,1000,21081.45874
-81.949458,1000,21101.14753
-82.078853,1000,21121.210858
-84.662577,1000,21141.677996
-82.332155,1000,21161.117411
-85.074627,1000,21181.978452
-83.713355,1000,21202.189286
-83.277592,1000,21222.585762
-83.49835,1000,21242.807565
-81.884058,1000,21262.275518
-82.758621,1000,21282.14103
-82.517483,1000,21301.608678
-82.935154,1000,21321.725018
-84.076433,1000,21341.974056
-84.326019,1000,21362.843404
-82.078853,1000,21382.627981
-82.935154,1000,21402.354583
-83.766234,1000,21422.495893
-83.164983,1000,21442.65743
-83.164983,1000,21462.789896
-83.606557,1000,21483.25375
-80.15873,1000,21502.221979
-82.014388,1000,21521.654726
-83.277592,1000,21541.743863
-84.27673,1000,21562.28411
-83.49835,1000,21582.221721
-81.751825,1000,21602.20443
-88.16568,1000,21622.634828
-83.974359,1000,21643.314316
-82.817869,1000,21663.211557
-81.617647,1000,21682.790068
-83.606557,1000,21703.166161
-83.552632,1000,21723.38631
-84.177215,1000,21743.894736
-82.993197,1000,21763.862209
-83.277592,1000,21784.160046
-80.620155,1000,21803.471487
-82.332155,1000,21823.446082
-80.392157,1000,21842.446
-83.050847,1000,21862.436781
-82.332155,1000,21882.335136
-79.253112,1000,21901.35055
-82.394366,1000,21921.265368
-83.221477,1000,21941.007683
-86.376022,1000,21962.699623
-84.126984,1000,21983.044641
-82.206406,1000,22002.63871
-85.119048,1000,22023.499427
-80.769231,1000,22042.541757
-84.27673,1000,22062.835531
-81.884058,1000,22082.722165
-82.935154,1000,22102.799075
-80.988593,1000,22122.251759
-82.517483,1000,22142.184918
-82.269504,1000,22161.843234
-81.060606,1000,22181.332752
-82.332155,1000,22201.019523
-83.713355,1000,22221.278237
-82.517483,1000,22241.240064
-83.443709,1000,22261.024754
