#{"t_start": 1573442470.7971892, "env_id": "BipedalWalker-v2"}
r,l,t
-92.937475,1600,668.931859
-91.715691,1600,680.994145
-92.010994,1600,692.82505
-77.83133,1600,704.385384
-83.65341,1600,716.112089
-71.944885,1600,727.590891
-166.386456,743,732.852503
-120.250859,262,734.667397
-111.235228,62,735.105583
-110.38451,35,735.357971
-112.093349,35,735.763288
-110.868631,36,736.019717
-111.440136,33,736.252629
-114.977632,48,736.590687
-118.287801,40,736.856002
-110.656368,36,737.123792
-113.965313,184,738.422421
-162.749719,863,744.809085
-99.691515,81,745.394919
-112.578358,47,745.719801
-116.639268,47,746.033807
-119.152367,1600,757.51363
-105.47378,1600,768.714128
-119.249189,75,769.23145
-124.369691,88,769.828969
-122.266225,128,770.712892
-125.708205,160,771.837145
-119.640162,93,772.679097
-113.213264,65,773.167359
-114.224877,65,773.619327
-109.415788,45,773.958809
-111.124794,49,774.338159
-115.556359,74,774.884078
-116.625154,64,775.312215
-114.282246,61,775.762534
-106.879276,46,776.290028
-116.834112,106,777.017055
-120.25639,113,777.831007
-111.030454,59,778.264822
-119.738891,103,778.998999
-112.864736,57,779.397422
-103.318625,1600,791.11828
-128.727382,77,791.646597
-125.703361,60,792.253451
-124.62946,72,792.734896
-132.461802,77,793.264238
-132.99188,155,794.34329
-126.912472,79,794.916166
-119.842335,51,795.28314
-142.436471,99,796.048124
-123.291037,53,796.582732
-112.603245,1600,808.182847
-123.775195,68,808.825747
-111.085633,54,809.21276
-101.698441,1600,820.687732
-105.665755,1600,832.182632
-96.29617,1600,844.015769
-104.134208,1600,855.64863
-103.674167,1600,867.393827
-106.600415,1600,879.276563
-109.680156,1600,891.290625
-112.501661,1600,903.016111
-116.646207,1600,914.661313
-107.785913,1600,926.48491
-100.436846,1600,938.451299
-105.583787,1600,950.373739
-109.464746,1600,962.192576
-122.093051,1600,973.7261
-119.576691,1600,985.581589
-124.753588,1600,997.547334
-118.815354,1600,1009.236068
-117.280394,1600,1020.840605
-113.475491,1600,1032.170853
-105.539115,1600,1043.903723
-105.821897,1600,1055.561042
-105.003367,1600,1067.271827
-103.093309,1600,1079.023198
-105.792135,1600,1090.760805
-100.975546,1600,1102.45686
-108.002272,1600,1113.966558
-103.559727,1600,1125.395573
-104.156334,1600,1137.285397
-95.866026,1600,1149.1268
-96.899684,1600,1160.864101
-87.247412,1600,1172.549825
-89.323628,1600,1183.947066
-116.518001,42,1184.24323
-118.475067,43,1184.548518
-120.988124,44,1185.078088
-120.562199,188,1186.410088
-107.87492,111,1187.211227
-130.164907,109,1188.0157
-82.665844,1600,1200.029415
-97.111165,1600,1212.048512
-77.532319,1600,1223.752612
-84.567594,1600,1235.672748
-78.774228,1600,1247.402729
-97.484669,1600,1259.003775
-111.445478,1600,1270.330149
-115.332431,50,1270.659394
-81.879386,1600,1282.408793
-80.505009,1600,1294.154177
-97.999838,1600,1305.591353
-98.142641,1600,1317.146398
-87.779502,1600,1328.511207
-92.228768,1600,1340.363297
-88.282402,1600,1351.814649
-107.01101,1600,1362.139333
-98.414238,1600,1372.135775
-78.233483,1600,1382.009185
-99.579704,1600,1392.069837
-84.316299,1600,1401.942752
-71.356341,1600,1411.894817
-68.117503,1600,1422.113626
-69.198206,1600,1432.133401
-105.159439,76,1432.600037
-104.83671,79,1433.093153
-106.008433,81,1433.730891
-106.048898,124,1434.459099
-103.441431,73,1434.888925
-78.256158,1600,1444.888365
-75.517943,1600,1454.829846
-120.283866,130,1455.735285
-130.866829,190,1456.888758
-71.813149,1600,1466.868901
-68.697541,1600,1477.069931
-56.966125,1600,1487.022587
-50.536348,1600,1496.841733
-49.25455,1600,1506.946097
-21.821768,1600,1516.912251
-3.562936,1600,1526.757383
-28.593109,1600,1536.987544
-90.858086,1600,1547.311173
-55.838508,1600,1557.367062
-3.557185,1600,1567.257004
8.879778,1600,1577.124623
50.85391,1600,1587.260613
-117.081036,63,1587.650453
-114.857686,53,1587.972781
-115.672626,58,1588.322293
-115.836844,56,1588.656286
-114.702803,57,1589.002568
-117.095749,67,1589.388658
-117.245211,60,1589.775191
-114.552224,53,1590.26196
-116.723926,60,1590.629632
-99.005384,99,1591.23871
-116.761037,59,1591.598756
-115.579039,58,1591.968991
-108.35768,65,1592.392997
-107.159734,71,1592.831478
49.516801,1600,1602.937457
10.409222,1600,1612.892834
-109.992244,1356,1621.373137
-25.581227,1600,1631.364413
-15.609706,1600,1641.322478
-40.981507,1600,1651.283196
-48.538632,1600,1661.436706
-46.685906,1600,1671.626041
-23.071892,1600,1681.57372
-29.743806,1600,1691.52993
-25.764297,1600,1701.52495
-117.664381,201,1702.881729
-27.364062,1600,1712.998885
-109.182585,47,1713.287629
-104.323787,99,1713.903528
-115.165947,45,1714.196
-116.089636,45,1714.466942
-116.352603,46,1714.734854
-27.45458,1600,1724.932524
-43.094989,1600,1734.936094
-151.363576,1410,1743.797766
-138.182682,230,1745.265692
-138.057452,122,1745.980797
-37.031198,1600,1756.010798
-40.126909,1600,1766.016843
-111.179821,55,1766.334106
-64.202578,1600,1776.387969
-13.160334,1600,1786.369089
-7.245666,1600,1796.385845
-14.901257,1600,1806.45343
19.450445,1600,1816.466227
119.278627,1600,1826.463738
63.454409,1600,1836.484038
79.692297,1600,1846.330247
41.933545,1600,1856.317463
69.809167,1600,1866.230533
38.76717,1600,1876.127887
90.510937,1600,1886.130353
54.927466,1600,1896.171783
23.041519,1600,1906.185607
-26.914133,1600,1915.834635
-117.965284,59,1916.297987
-129.092509,137,1917.15174
16.08108,1600,1927.23869
7.617544,1600,1937.224283
-14.937574,1600,1947.337561
19.883681,1600,1957.605216
20.753677,1600,1967.626308
-15.167771,1600,1977.685354
12.022582,1600,1987.73743
31.930579,1600,1997.816319
33.488543,1600,2007.74129
-125.142991,103,2008.346932
-126.999732,110,2009.04175
-127.062536,108,2009.851332
-243.774233,1281,2017.858738
48.444194,1600,2027.795731
