#{"t_start": 1573935181.679299, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-45.655632,1000,4638.470059
-3.211983,1000,4689.992987
-118.979829,400,4709.698562
-72.38113,1000,4761.055663
-10.214067,1000,4811.264893
-36.9723,1000,4862.700517
-85.726435,381,4881.350669
-80.452457,1000,4931.241797
-70.435236,167,4939.406023
-40.212755,1000,4990.059416
-137.768867,438,5011.591679
-192.263181,775,5050.136332
-16.370664,1000,5100.703038
-19.887519,1000,5153.503079
-129.458975,568,5181.885858
-79.214387,158,5189.618875
-90.205693,291,5203.868096
-78.261454,1000,5253.907387
-195.984469,703,5289.285878
-49.043326,1000,5341.90818
-54.861995,1000,5393.040638
11.091521,1000,5443.58816
-81.362827,1000,5493.781054
-71.364622,1000,5544.486632
-103.217399,123,5550.449276
-36.236345,1000,5599.792145
-1.200236,1000,5650.694302
-101.169058,129,5656.94025
-85.132414,159,5664.658728
-91.474658,171,5672.996887
-67.547958,1000,5724.335336
-6.687196,1000,5775.087599
-63.526549,1000,5825.691297
-121.142017,190,5835.063178
-52.726929,1000,5886.807959
-74.604808,1000,5936.842502
-103.584203,177,5945.370743
-114.517702,629,5976.121429
-48.718825,1000,6028.405566
-28.510599,1000,6077.861105
-149.625505,175,6086.403495
-83.822872,1000,6137.574444
-90.11865,1000,6188.621481
-125.456968,370,6206.748555
-83.257214,1000,6257.33353
-61.854478,1000,6307.998108
-62.343727,1000,6358.870811
-85.17713,1000,6410.135456
-68.590654,1000,6460.818283
-46.403378,1000,6512.300605
-59.856901,1000,6563.415557
-20.241759,1000,6612.834801
-26.426333,1000,6664.665803
-83.084863,193,6674.032409
-105.652414,115,6679.565124
-213.808509,833,6720.730443
-112.81858,1000,6772.340005
-90.891299,1000,6822.497776
-37.031172,1000,6873.984484
-167.585664,136,6880.58134
-100.897883,524,6906.233192
-79.157223,165,6914.197743
-59.440719,1000,6964.008123
-114.809368,130,6970.368747
-11.64739,1000,7021.975023
-98.751595,199,7031.604467
-115.694354,189,7040.813883
-37.551699,1000,7090.290791
41.560903,1000,7140.986424
-44.029091,1000,7199.675441
-3.813625,1000,7256.820515
-101.019064,312,7274.508799
-79.220457,161,7283.65522
-121.008924,128,7290.900625
-72.76652,202,7302.423333
-66.797737,1000,7361.659631
-98.37166,248,7375.017887
-112.381172,236,7386.952699
-127.363928,126,7393.16684
-80.698274,152,7402.226091
-106.398834,125,7411.444609
-51.111807,1000,7477.64663
-157.363013,545,7505.120683
-101.423976,190,7514.508389
-74.005134,174,7523.013763
-102.150602,297,7537.590705
-130.154882,406,7557.60312
-162.468208,529,7583.774984
-41.163612,1000,7634.821584
-107.125557,147,7641.888682
-127.772513,121,7647.723255
-137.264466,345,7664.512572
-227.193503,977,7713.556123
-145.329983,411,7733.635764
-62.27926,1000,7784.838411
-124.064602,279,7798.276455
-202.292959,605,7827.495193
-70.439198,198,7836.977384
-142.601557,129,7843.170538
-330.806987,894,7887.404668
-109.83824,161,7895.117718
-196.453798,672,7928.690184
-96.89362,191,7937.961955
63.999355,1000,7987.56263
-98.758257,229,7998.619776
-92.876133,204,8008.423349
-158.827413,491,8032.637387
-5.232994,1000,8083.76607
57.085154,1000,8134.368462
-101.379484,339,8150.807368
-75.087838,177,8159.513446
-75.374917,232,8170.81181
-60.02287,161,8178.612266
-71.974345,287,8192.541168
-242.820454,999,8242.934755
-74.009068,232,8254.229234
75.984041,1000,8305.702559
-80.121079,141,8312.555859
-95.654855,366,8330.512179
5.263623,1000,8382.300482
-82.373846,237,8393.898173
-57.311358,211,8404.246772
-125.893137,1000,8454.911288
40.265469,1000,8505.918339
-250.400747,614,8536.443713
-75.337456,1000,8588.914272
-60.370932,1000,8638.781813
24.459797,1000,8689.70899
-10.444102,1000,8739.80469
-80.262821,240,8751.47132
-20.753276,1000,8801.723124
-241.821737,712,8837.092018
103.995951,1000,8887.808731
-114.562488,184,8896.707278
-99.439018,1000,8946.390885
-68.548661,234,8957.850315
-41.776616,1000,9008.2735
7.677409,1000,9059.023787
-43.641513,568,9087.077951
-103.680123,280,9100.611327
-8.057264,1000,9150.693469
-59.674584,209,9160.824807
-49.180073,342,9177.602825
64.087609,1000,9227.981767
-105.502875,304,9242.847647
-72.923837,150,9250.15881
-205.843223,920,9295.571078
99.437551,1000,9345.098777
-118.732555,462,9367.830744
-27.381567,225,9378.730636
-91.954464,240,9390.340084
-93.35088,240,9401.910412
-77.713468,233,9413.114799
-70.869572,1000,9464.19583
-101.856171,209,9474.365084
-81.891166,202,9484.24846
-111.477446,354,9501.722896
29.029293,1000,9552.372362
-38.45745,1000,9602.308461
-20.522426,1000,9652.572767
-98.707866,367,9670.417504
-16.526937,1000,9720.543139
-215.6075,636,9752.492244
-157.198784,513,9777.730305
-0.733979,1000,9828.373459
-132.674767,321,9844.000491
-56.975509,273,9857.282704
63.057304,979,9907.061343
-35.429969,1000,9957.087489
-61.253839,187,9966.121206
143.27578,820,10006.096972
-66.06558,269,10019.161214
-27.33373,1000,10069.645165
5.280604,1000,10119.520156
-86.483622,228,10131.363671
-62.936778,210,10142.986891
-79.22395,256,10156.205905
-62.430994,162,10164.899887
139.403236,862,10208.970539
-81.728545,1000,10259.922835
-67.721254,163,10267.810741
-68.250552,322,10283.536015
-86.494194,1000,10335.493419
-78.59398,297,10350.049632
-87.682969,474,10373.495802
-18.817926,1000,10424.050329
-46.488169,228,10435.135206
-127.454264,668,10468.759791
-51.222602,215,10479.164678
75.209064,1000,10529.53556
-70.211481,247,10541.582512
-59.058127,1000,10591.19789
-83.040807,387,10610.325561
-57.832794,207,10620.401133
-181.135335,899,10666.465515
-61.401567,191,10677.385398
-61.112011,265,10691.187022
