#{"t_start": 1573430392.379027, "env_id": "Pendulum-v0"}
r,l,t
-1360.961025,200,306.492953
-1014.843338,200,306.753177
-1256.386108,200,306.990045
-1733.004754,200,307.26473
-1323.869091,200,307.499253
-1026.754992,200,307.770488
-1130.750517,200,307.998889
-1091.992782,200,308.275035
-1313.388748,200,308.505603
-1194.328551,200,308.798917
-1250.307394,200,309.085166
-1680.933424,200,309.308627
-1212.475916,200,309.585271
-1028.823131,200,309.816887
-959.670527,200,310.117619
-1008.017985,200,310.401904
-1188.628626,200,310.686476
-893.602139,200,310.992945
-1026.426634,200,311.242899
-904.614146,200,311.54388
-908.013689,200,311.76752
-1021.998193,200,312.032665
-1319.693011,200,312.248159
-1622.988989,200,312.50816
-1326.574863,200,312.72378
-826.327746,200,313.001971
-1297.035229,200,313.254959
-1174.689571,200,313.512051
-891.625993,200,313.80546
-966.177888,200,314.031292
-1329.915712,200,314.291526
-1173.75751,200,314.525014
-939.654797,200,314.783121
-967.384488,200,315.057298
-1551.717321,200,315.318983
-1728.432674,200,315.624067
-1009.312535,200,315.838637
-1543.877014,200,316.098506
-1042.20857,200,316.306327
-1039.21693,200,316.553749
-1496.465138,200,316.777633
-969.803441,200,317.029469
-1088.195732,200,317.295378
-1164.579428,200,317.526651
-1482.481586,200,317.784465
-1218.352399,200,318.013808
-1025.92548,200,318.324124
-1015.897566,200,318.573988
-1182.170183,200,318.889174
-1695.201779,200,319.16464
-1318.834989,200,319.38119
-1070.250847,200,319.639921
-1628.595805,200,319.870111
-1359.312032,200,320.151175
-886.526324,200,320.387808
-1125.804791,200,320.651842
-1037.378511,200,320.867138
-1372.539161,200,321.136928
-1029.985607,200,321.393808
-1354.98626,200,321.627259
-1271.020904,200,321.907665
-891.42649,200,322.146094
-1795.01496,200,322.447332
-917.954457,200,322.701134
-1065.066595,200,322.959058
-900.307826,200,323.214233
-841.084401,200,323.447295
-1050.575344,200,323.698084
-1688.558804,200,323.928076
-1071.035927,200,324.201775
-968.986965,200,324.435308
-1401.545853,200,324.722481
-1061.545342,200,324.947093
-1282.100192,200,325.222013
-1206.421701,200,325.491773
-1209.620697,200,325.727069
-882.377172,200,326.037947
-1747.682453,200,326.291639
-1032.101377,200,326.58146
-1075.225616,200,326.844477
-1176.026007,200,327.158623
-1505.95668,200,327.560088
-1203.136571,200,327.885996
-1195.101054,200,328.154557
-994.669003,200,328.364133
-1588.641729,200,328.61039
-1044.748833,200,328.843827
-1038.328674,200,329.119004
-1024.221335,200,329.345343
-1172.83714,200,329.710787
-1559.859415,200,330.061869
-1055.545672,200,330.312311
-1155.802068,200,330.550844
-1031.575081,200,330.749926
-1702.080533,200,331.030891
-1196.193118,200,331.281737
-1168.58992,200,331.578096
-1182.052278,200,331.854184
-1176.231567,200,332.089418
-1244.445212,200,332.319686
-1292.080534,200,332.539244
-1209.467143,200,332.803335
-1115.327592,200,333.07576
-1062.136864,200,333.427905
-1153.362102,200,333.720069
-1593.142143,200,334.079996
-1180.538648,200,334.410085
-1138.710533,200,334.709025
-1250.462861,200,335.000066
-1164.869929,200,335.252827
-1203.601485,200,335.534252
-1186.239069,200,335.75629
-1088.54513,200,335.991167
-1244.544851,200,336.234271
-1247.172877,200,336.432603
-1176.885747,200,336.673889
-1523.675835,200,336.885575
-1153.08246,200,337.160851
-1139.191164,200,337.434718
-1001.680318,200,337.719155
-1055.021371,200,337.976659
-1185.710184,200,338.318472
-1185.689807,200,338.62113
-1119.04052,200,338.828677
-1098.918611,200,339.070314
-1016.847051,200,339.28451
-1038.50975,200,339.542574
-1105.219648,200,339.783155
-1011.384456,200,340.076421
-1357.36344,200,340.353503
-1174.294321,200,340.585929
-1385.431228,200,340.888469
-1018.310989,200,341.158391
-1031.55049,200,341.484791
-965.729197,200,341.786623
-1016.275433,200,342.032362
-1044.749545,200,342.236892
-1820.545985,200,342.495165
-1477.196367,200,342.759265
-901.133794,200,342.99956
-1067.7986,200,343.268899
-995.798801,200,343.534579
-1046.851498,200,343.801121
-1077.155552,200,344.092327
-993.268853,200,344.41483
-1221.361711,200,344.722457
-981.674979,200,344.998229
-1172.035982,200,345.276603
-1125.267182,200,345.493492
-1068.267517,200,345.740269
-1064.379042,200,345.966125
-1031.054619,200,346.235655
-1618.871842,200,346.491751
-1026.755578,200,346.813179
-1619.062717,200,347.110262
-1643.059464,200,347.332361
-1148.772154,200,347.588668
-1115.503727,200,347.836942
-1434.088505,200,348.126694
-1022.381342,200,348.387498
-1170.316647,200,348.652271
-1027.050046,200,348.891858
-1035.663428,200,349.126828
-1037.032305,200,349.40383
-1076.133842,200,349.628849
-1041.71619,200,349.91835
-1082.804788,200,350.123057
-1187.113169,200,350.358891
-1051.274279,200,350.550748
-991.12159,200,350.798153
-1176.22719,200,351.097769
-1124.120071,200,351.376088
-1037.877667,200,351.648876
-1037.446364,200,351.861352
-1141.862548,200,352.104896
-1012.71138,200,352.322285
-1138.376367,200,352.565996
-1094.031587,200,352.813043
-1186.963018,200,353.065386
-1190.85159,200,353.540592
-1281.666287,200,353.860328
-1121.129194,200,354.18025
-1110.482201,200,354.506071
-1078.980862,200,354.849755
-1007.636488,200,355.078716
-1038.569413,200,355.343401
-1242.537664,200,355.609029
-928.610981,200,355.812809
-1026.745568,200,356.111261
-1214.041216,200,356.349791
-1047.903906,200,356.64931
-1061.174212,200,356.865111
-1056.811369,200,357.115415
-1493.302551,200,357.378538
-1487.79784,200,357.652391
-982.019464,200,358.01785
-1126.843762,200,358.29474
-1556.099643,200,358.584753
-1328.576643,200,358.822372
-1152.297209,200,359.132285
-1048.538622,200,359.403454
-1001.664027,200,359.724945
-1097.56538,200,360.040399
-1188.384217,200,360.344986
-1029.334682,200,360.74543
-1008.635259,200,361.067504
-1132.151505,200,361.659048
-1334.312987,200,362.073214
-909.593595,200,362.529511
-1390.161317,200,362.87911
-886.37115,200,363.275205
-875.719379,200,363.750662
-1210.910014,200,364.074557
-1702.482527,200,364.499396
-1076.278512,200,364.89458
-1447.366038,200,365.226368
-903.043214,200,365.541238
-1213.238522,200,365.882322
-960.121991,200,366.243061
-917.869268,200,366.55923
-1032.710898,200,366.879167
-1554.614892,200,367.137867
-786.51552,200,367.459678
-1675.664042,200,367.701374
-1051.397719,200,367.991677
-1166.394726,200,368.311836
-1002.115564,200,368.654132
-881.01477,200,368.997322
-858.317626,200,369.269485
-1717.706162,200,369.652557
-988.399173,200,370.005974
-1228.846804,200,370.350994
-1816.175551,200,370.665501
-890.028816,200,371.036617
-998.347701,200,371.447531
-1007.584502,200,371.836045
-1102.560935,200,372.33751
-1171.422671,200,372.667189
-1107.657317,200,373.055254
-976.89068,200,373.475789
-1660.670904,200,373.955517
-1021.173025,200,374.49071
-1565.158014,200,375.027867
-1168.304786,200,375.58742
-1068.866463,200,376.051706
-968.780856,200,376.652292
-1743.702281,200,377.035825
-763.18577,200,377.436743
-1352.388983,200,377.837995
-1072.604515,200,378.262073
-1183.929174,200,378.683839
-1565.15608,200,379.130561
-967.601506,200,379.574546
-984.624018,200,379.94187
-864.726089,200,380.343677
-1358.394808,200,380.623681
-1077.346984,200,381.00681
-1371.649088,200,381.415577
-1494.257976,200,381.788613
-1308.202898,200,382.239687
-900.86108,200,382.523327
-1080.188775,200,382.836929
-1074.775521,200,383.092561
-973.615928,200,383.421884
-1072.875457,200,383.734532
-1041.266002,200,384.093059
-894.969686,200,384.45449
-1015.076369,200,384.766552
-915.918663,200,385.153568
-1180.577644,200,385.556528
-1173.404454,200,386.034326
-1309.764921,200,386.356178
-1638.837637,200,386.683688
-1049.23465,200,387.00399
-1341.171725,200,387.274209
-905.92867,200,387.582523
-967.218199,200,387.826244
-1480.384428,200,388.11721
-760.521748,200,388.392812
-883.723181,200,388.744639
-1070.668984,200,389.093687
-991.819018,200,389.42193
-871.587323,200,389.745448
-985.198646,200,390.055422
-1022.761258,200,390.406015
-1288.223356,200,390.743214
-1797.651527,200,391.191292
-877.147365,200,391.486526
-889.900762,200,391.777684
-1192.299115,200,392.055498
-907.611363,200,392.335132
-1643.108407,200,392.647439
-1406.548817,200,392.869605
-1591.812468,200,393.140626
-1138.200028,200,393.371846
-1488.769851,200,393.689877
-1073.243968,200,393.97042
-1131.125861,200,394.27103
-1024.17955,200,394.553164
-1253.500965,200,394.785665
-1155.8853,200,395.035286
-1179.576857,200,395.248991
-1244.218401,200,395.500717
-1104.351304,200,395.738858
-1198.625927,200,396.015759
-1175.087009,200,396.331909
-1299.0706,200,396.584487
-1308.980545,200,396.862438
-1187.851659,200,397.066576
-1114.900422,200,397.314317
-1234.007299,200,397.519487
-1049.369774,200,397.751857
-1188.085957,200,397.950725
-1053.66551,200,398.183383
-1014.196564,200,398.41717
-1016.197714,200,398.623867
-986.513049,200,398.884179
-1094.819182,200,399.104331
-1000.79285,200,399.354739
-1365.102503,200,399.552848
-1037.65055,200,399.784231
-1105.605401,200,400.014426
-1006.153097,200,400.212435
-1398.001423,200,400.449988
-1030.568237,200,400.663544
-1090.902631,200,400.926774
-1098.101435,200,401.115397
-1034.816277,200,401.340436
-1073.655225,200,401.534206
-1147.084709,200,401.760387
-995.155671,200,401.987168
