#{"t_start": 1573434320.805452, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-32.310078,57,144.48281
7.397694,69,144.862539
-83.716532,122,145.314213
-135.028898,120,145.752051
-100.487526,260,147.308858
-168.915752,132,147.776612
-73.546284,1000,158.439713
-14.684088,1000,165.059614
5.00929,136,165.803331
-51.935394,124,166.258441
-15.093031,67,166.73291
-75.861387,252,167.682232
-156.665511,80,168.024865
-11.589921,231,169.007088
-43.403267,113,169.559863
-21.247496,136,170.295113
-111.437497,61,170.342845
-4.941325,267,171.585553
-41.760781,228,172.732747
19.306208,90,173.110453
-30.199468,166,173.937762
-78.98109,80,174.307677
-148.170084,84,174.810738
-5.992022,226,175.752521
-73.556439,83,176.142911
-72.029775,66,176.207715
-11.412199,173,177.007837
-87.074767,65,177.432325
-103.242961,71,177.589393
-122.677631,75,177.945928
-60.550247,144,178.723004
-66.906374,253,179.760785
-32.668427,75,180.125236
-96.463925,169,181.085209
37.986033,189,181.658923
-54.366539,181,182.47793
-116.427843,64,182.894572
-58.896916,266,184.323268
-70.033571,206,185.231499
-53.231428,186,185.791783
-54.082996,324,187.920178
-128.21241,62,187.969837
-120.742422,59,188.334094
-97.616217,311,190.029665
-86.093152,154,190.843296
-113.502134,53,190.896972
-155.48534,134,191.368427
-94.186237,94,191.774307
-56.503032,92,192.327472
-103.406238,67,192.708035
-77.586292,171,193.517408
-138.316681,75,193.589752
-81.514402,154,194.379623
41.547633,1000,201.753163
30.465966,163,202.623213
-138.641277,144,203.095174
-71.720881,109,203.517183
-11.488374,125,203.984401
-136.864711,136,204.848523
-183.244704,436,207.340928
-53.320352,195,208.240345
-39.971268,77,208.598021
-1.414865,293,210.150906
-68.020267,140,210.666801
-3.507814,169,211.473207
-36.431061,76,211.849738
211.370789,480,214.566318
42.189752,121,215.308227
2.360869,91,215.688317
43.430489,1000,222.611911
-15.257389,90,222.707299
-90.112931,158,223.501072
233.416716,285,225.023414
26.735198,150,225.523949
138.441062,487,228.26091
-28.908054,182,229.100855
-100.616878,145,229.587971
12.773815,119,230.33327
-1.873812,133,230.94427
27.177295,1000,237.482915
-28.457922,138,237.934035
10.24874,156,238.736184
-41.247861,145,239.208661
-177.961345,170,240.150348
-20.888822,177,241.003652
-5.748922,239,242.016171
71.892281,96,242.441218
-57.539173,349,244.691368
-36.161686,134,245.173834
30.534855,1000,252.385923
181.438991,275,253.8223
-46.828123,70,253.898594
-99.602688,144,254.830559
-7.71712,281,256.249226
-53.641441,93,256.648857
-158.341537,526,259.733801
31.755739,1000,267.688097
32.373692,238,268.615581
54.610528,203,269.633504
17.087377,307,271.001977
-32.001521,165,271.829428
-60.904877,144,272.740065
39.537813,243,273.712232
-80.240927,145,274.179367
-18.118653,335,276.380555
-106.793189,180,277.198623
-5.740675,138,277.687272
-74.551656,158,278.156315
-58.029116,129,279.068654
16.762391,177,279.888506
-66.710887,167,280.392468
-12.43999,153,281.215431
9.556398,173,281.839278
-50.258705,147,282.633019
-109.797875,151,283.112276
31.367018,213,284.314912
82.910214,1000,293.053399
-4.246528,113,293.578857
298.801613,258,294.630255
-22.972866,168,295.449858
33.060779,1000,301.726004
-0.34206,142,302.220635
306.173046,256,303.63439
256.558318,341,305.515506
-54.314664,283,307.118611
9.122448,1000,313.8858
-24.336352,140,314.715684
-290.856649,915,320.393261
-25.82741,140,320.867465
229.629464,504,323.743501
-94.164024,1000,333.082182
-55.741136,1000,341.146563
265.36839,302,342.614392
260.049523,261,344.135873
257.192834,545,347.345332
25.56018,1000,354.130805
41.285271,1000,360.945023
235.42398,627,364.650544
-45.446791,1000,372.347129
-57.667894,1000,381.869107
-9.386515,144,382.344135
-50.79368,1000,390.119252
-68.640987,1000,399.473298
41.37462,123,399.951047
5.037882,103,400.375629
-79.638847,1000,407.573092
-29.01593,94,407.978827
42.46778,120,408.416316
-79.53092,1000,415.726514
-4.993913,98,416.125104
-74.632935,1000,425.795727
-61.930237,1000,432.612758
-77.902518,1000,440.464488
