#{"t_start": 1573935182.186763, "env_id": "Pendulum-v0"}
r,l,t
-1364.177227,200,0.111982
-1575.932477,200,0.211465
-1173.001676,200,0.30901
-1466.560813,200,0.405094
-1194.797418,200,0.509439
-1384.339216,200,0.623457
-1393.82025,200,0.745647
-1297.418132,200,0.900186
-1192.612653,200,1.057895
-1241.77072,200,1.17056
-1503.539997,200,11.846407
-1467.977015,200,22.694926
-1366.228032,200,37.110724
-1785.89788,200,48.279122
-1447.135381,200,59.091471
-1482.481893,200,69.954743
-1393.803023,200,81.740955
-1508.172197,200,92.299827
-1044.520015,200,102.956608
-1799.988492,200,113.640116
-1265.525307,200,124.293294
-1168.399355,200,135.557761
-1303.134427,200,148.071103
-1410.422503,200,161.349081
-1359.591286,200,175.819199
-1781.362458,200,187.851229
-1737.607863,200,199.463936
-1213.825164,200,211.872956
-1668.086221,200,223.834833
-1556.027958,200,234.926162
-1274.054272,200,245.558692
-1577.425537,200,256.345134
-1540.727515,200,267.470234
-890.795716,200,281.034641
-1390.09659,200,298.719465
-1632.021096,200,314.492732
-1559.33466,200,331.547911
-1639.737872,200,349.460479
-1581.809168,200,363.28273
-1482.583947,200,374.69757
-1634.602812,200,385.899952
-1233.825486,200,399.353977
-1597.920113,200,413.504089
-1606.948552,200,426.545065
-1609.976726,200,438.127441
-1540.990808,200,449.214005
-1553.466009,200,460.712032
-1614.951829,200,472.755516
-1596.672569,200,485.255683
-1619.476936,200,497.454683
-1632.840134,200,513.102551
-1210.926522,200,531.145562
-949.192141,200,545.268829
-878.959069,200,557.16855
-898.067847,200,568.462341
-1341.094547,200,580.321915
-1303.673855,200,592.064691
-1596.887673,200,604.696167
-1528.506851,200,617.53628
-1391.827541,200,630.012504
-1648.798154,200,641.737078
-1331.081606,200,653.839103
-1300.915024,200,665.821002
-1597.748205,200,677.125575
-883.85907,200,688.698942
-1111.395202,200,700.620652
-1257.628088,200,713.044992
-1603.290737,200,725.853141
-1582.673266,200,739.334528
-1617.30928,200,751.216866
-1321.808893,200,763.945491
-764.551809,200,776.546501
-1528.147891,200,792.315826
-1017.691957,200,811.515548
-954.90014,200,826.955338
-1168.821998,200,838.237168
-1179.566022,200,849.312966
-1500.886254,200,861.436767
-1427.077541,200,872.826413
-1394.708245,200,883.935317
-1257.484322,200,895.972325
-1168.18002,200,907.540203
-1055.195085,200,918.210042
-1072.630793,200,928.481002
-1195.988115,200,938.869082
-1152.176166,200,950.900955
-1245.879248,200,962.204194
-1174.741147,200,974.241916
-1188.188536,200,986.438112
-1132.0739,200,997.974468
-1009.96987,200,1010.02348
-1345.0673,200,1021.454637
-891.815604,200,1033.703014
-1318.257626,200,1050.257875
-1420.799516,200,1068.476698
-1301.77886,200,1083.30052
-1113.883687,200,1095.480807
-1120.235719,200,1106.685833
-1099.826587,200,1117.676088
-1502.390722,200,1130.174439
-1626.302801,200,1142.581162
-1005.470068,200,1155.018306
-1392.849735,200,1166.75948
-1584.904279,200,1178.674246
-1079.91794,200,1191.387107
-1630.27734,200,1203.966447
-1047.049583,200,1214.898502
-1159.132063,200,1226.950391
-769.750414,200,1238.775242
-1028.277031,200,1250.735022
-1025.51887,200,1261.624744
-1230.165788,200,1273.264121
-1058.330229,200,1284.967698
-1137.233797,200,1296.725457
-1025.716071,200,1308.013113
-1588.333084,200,1319.031237
-1622.39184,200,1329.985192
-1628.275177,200,1341.882577
-778.335722,200,1353.901358
-1030.462433,200,1364.881409
-1135.085346,200,1375.728357
-1616.977084,200,1386.608546
-1000.782188,200,1398.915819
-1073.832972,200,1411.118387
-1024.678548,200,1421.975404
-1616.734263,200,1432.670103
-1025.101,200,1443.087672
-1206.735052,200,1453.392751
-1073.062735,200,1465.110439
-1026.142224,200,1476.226061
-1625.910663,200,1487.261589
-988.533905,200,1497.994096
-1590.412686,200,1509.109226
-1624.922782,200,1520.439863
-1021.121871,200,1531.491597
-1338.284097,200,1542.223778
-1022.587317,200,1552.966949
-1016.525358,200,1564.07925
-1024.506662,200,1574.649087
-773.041511,200,1585.270534
-1222.139016,200,1596.204346
-1515.170214,200,1607.035146
-983.496623,200,1617.567754
-1030.983571,200,1627.703533
-1569.742219,200,1638.331814
-1614.968962,200,1649.407277
-770.874606,200,1660.317268
-979.357655,200,1670.563608
-1287.274499,200,1680.723872
-1334.633481,200,1691.242412
-885.794215,200,1702.104687
-1586.811079,200,1713.767646
-921.21942,200,1726.519357
-903.126354,200,1741.656259
-988.662589,200,1756.40052
-1606.363795,200,1769.917026
-897.594793,200,1784.311763
-902.454078,200,1798.209718
-1375.773514,200,1810.808774
-1330.826561,200,1824.832885
-767.585862,200,1839.970406
-777.701244,200,1854.221149
-793.319137,200,1866.579085
-993.282226,200,1878.516051
-766.390793,200,1889.928037
-885.900429,200,1901.437683
-1527.070048,200,1914.131988
-763.604208,200,1926.73022
-642.25695,200,1937.942906
-650.882988,200,1948.68437
-649.538505,200,1959.258989
-978.250653,200,1969.73503
-783.249194,200,1979.875156
-645.331164,200,1990.022956
-1541.47368,200,2000.777979
-862.394728,200,2012.013613
-1038.507045,200,2022.328758
-1064.683925,200,2032.496215
-1048.891211,200,2043.044793
-1032.866819,200,2053.865462
-1024.731462,200,2064.228535
-1055.270195,200,2074.340486
-1527.244403,200,2084.706643
-881.67036,200,2095.258782
-1264.471717,200,2105.777671
-935.419657,200,2116.329721
-1038.91592,200,2126.565252
-1000.427515,200,2137.017953
-1061.491901,200,2147.618398
-1040.889166,200,2157.938574
-1040.174997,200,2168.354693
-1201.348979,200,2178.931469
-1034.701822,200,2189.516654
-1179.812989,200,2200.469259
-980.566752,200,2211.462209
-947.105845,200,2222.401335
-1591.417986,200,2232.939808
-1051.223149,200,2243.11025
-970.300577,200,2254.777862
-1052.588396,200,2268.067577
-1138.150975,200,2279.114773
-1279.687946,200,2290.149876
-951.491697,200,2301.147943
-685.48195,200,2312.240599
-1161.435567,200,2323.662909
-1037.047647,200,2334.558399
-1067.62954,200,2345.486364
-1058.318921,200,2356.903183
-1236.941805,200,2367.988899
-1403.322389,200,2378.829486
-1033.696517,200,2390.18618
-1325.806973,200,2402.10441
-1031.67259,200,2413.666876
-1303.585931,200,2425.1938
-1051.656975,200,2436.419167
-1068.198354,200,2447.999769
-1046.893194,200,2459.544934
-1323.78497,200,2470.698466
-1071.909915,200,2482.312478
-1207.324937,200,2493.919471
-1288.365137,200,2505.512379
-1336.344629,200,2517.07009
-1402.843459,200,2528.735529
-1520.824722,200,2540.00682
-1053.673012,200,2551.334538
-1314.253575,200,2562.896246
-1077.631711,200,2574.540348
-1253.898703,200,2586.148119
-1193.846423,200,2597.474462
-1273.67138,200,2608.944554
-1029.187705,200,2621.138654
-1435.86286,200,2635.162471
-1085.897843,200,2648.117701
-1397.321708,200,2660.99625
-1088.923083,200,2672.696538
-1058.766004,200,2683.628359
-1076.662118,200,2696.72131
-1114.154678,200,2709.452045
-1164.467952,200,2723.1268
-1210.910916,200,2735.804979
-1072.843172,200,2747.01592
-1350.233049,200,2758.696953
-1360.775311,200,2769.966964
-1164.438751,200,2781.036629
-1159.704064,200,2792.08777
-1328.383952,200,2803.038538
-1301.341284,200,2814.18518
-1408.9289,200,2825.570036
-1174.510925,200,2837.303918
-1156.526598,200,2849.50626
-1198.203286,200,2862.592201
-1149.700178,200,2875.034543
-1219.124529,200,2886.015979
-1342.636688,200,2896.7306
-1322.84915,200,2908.01387
-1184.597205,200,2919.475105
-1350.400166,200,2931.107329
-1192.920322,200,2942.70446
-1313.740163,200,2954.187012
-1185.003467,200,2965.025143
-1065.773064,200,2975.672048
-1324.897178,200,2986.732356
-1357.140974,200,2998.345859
-1292.905418,200,3010.356354
-1090.269825,200,3021.933715
-1201.69642,200,3033.512903
-1260.383697,200,3044.823205
-1319.667095,200,3058.061888
-1178.677949,200,3071.0704
-1176.251955,200,3083.633722
-1228.154253,200,3095.402857
-1105.876083,200,3107.289593
-1179.274024,200,3119.209514
-1171.315813,200,3131.635336
-1164.820657,200,3146.047512
-1105.344729,200,3160.504381
-1291.779339,200,3174.523773
-1109.901501,200,3186.869852
-1058.302791,200,3198.756932
-1065.30101,200,3211.321659
-1031.349933,200,3223.211632
-1042.019282,200,3234.529194
-1018.014768,200,3245.773742
-1065.814602,200,3258.28909
-1183.815416,200,3270.611766
-1153.192481,200,3282.420667
-1181.761239,200,3294.27294
-1086.425766,200,3306.828023
-1192.876729,200,3318.669399
-1157.394116,200,3330.643606
-1068.567916,200,3342.625866
-1167.295156,200,3355.840563
-1136.392597,200,3368.527086
-1105.140525,200,3380.567637
-1189.268155,200,3392.563373
-938.345507,200,3404.97929
-1010.559181,200,3416.829728
-1041.862304,200,3428.335932
-1014.472675,200,3440.192343
-1196.974482,200,3452.616557
-1097.29023,200,3464.804678
-997.829229,200,3476.917772
-972.00039,200,3488.652167
-891.110093,200,3499.827763
-1050.177973,200,3512.715753
-965.583022,200,3525.908841
-1035.918147,200,3535.782593
-776.778051,200,3545.596859
-1023.885767,200,3556.904528
-952.331233,200,3567.958398
-903.670471,200,3578.104825
-917.459394,200,3587.934461
-1001.952811,200,3597.33534
-1021.090003,200,3606.588328
-925.431337,200,3615.989431
-915.1537,200,3625.394256
-1094.070257,200,3634.645932
-927.030325,200,3643.931041
-950.95653,200,3653.18531
-923.047769,200,3662.410318
-883.543193,200,3671.684859
-920.897904,200,3680.995848
-991.527832,200,3690.279877
-905.16216,200,3699.513186
-907.621159,200,3709.45314
-794.475666,200,3719.505526
-894.047903,200,3729.492254
-843.623978,200,3739.070303
-1008.193191,200,3748.665071
-856.823759,200,3758.282226
-968.323749,200,3768.012847
-773.646482,200,3777.642048
-891.888042,200,3787.358765
-640.968953,200,3797.048327
-866.544534,200,3806.817714
-946.048953,200,3816.5771
-886.570917,200,3826.379865
-884.002512,200,3836.16255
-788.007978,200,3845.950573
-776.185685,200,3855.694227
-889.561227,200,3865.414447
-861.05008,200,3875.209384
-753.746604,200,3884.975632
-760.232672,200,3894.741609
-890.407977,200,3904.604801
-893.475806,200,3914.345839
-904.487022,200,3924.096291
-768.70777,200,3933.880783
-698.366036,200,3943.634554
-768.884487,200,3953.418453
-764.376785,200,3963.154222
-1051.777468,200,3972.957667
-755.933463,200,3982.754856
-760.59508,200,3992.598386
-882.392397,200,4002.473407
-861.498181,200,4012.276701
-1063.789354,200,4021.981555
-849.116001,200,4031.698054
-691.768228,200,4041.457499
-1136.888337,200,4051.237767
-940.393593,200,4061.012356
-672.52785,200,4070.821154
-692.638301,200,4080.596849
-758.339989,200,4090.382727
-772.834841,200,4100.159086
-738.025862,200,4109.970006
-861.445444,200,4119.777407
-529.270106,200,4129.522667
-648.812399,200,4139.241996
-862.991761,200,4149.003205
-865.335621,200,4158.7901
-953.724003,200,4168.4957
-866.109265,200,4178.268372
-641.587934,200,4187.976846
-646.370202,200,4197.762432
-764.447123,200,4207.483168
-649.644335,200,4217.187313
-753.564146,200,4226.870108
-940.819215,200,4236.58825
-941.645976,200,4246.263534
-855.00068,200,4255.984658
-755.78617,200,4265.792451
-727.865458,200,4275.528473
-690.309139,200,4285.26752
-872.917095,200,4294.900594
-639.313935,200,4304.526455
-538.553693,200,4314.224446
-649.600275,200,4323.896938
-558.177193,200,4333.65509
-513.50511,200,4343.398594
-753.374187,200,4353.085733
-849.556414,200,4362.76428
-727.954789,200,4372.371835
-759.626355,200,4381.984158
-868.402827,200,4391.661917
-636.878356,200,4401.31626
-630.420786,200,4410.99467
-747.396538,200,4420.688518
-750.257133,200,4430.390532
-783.898162,200,4440.087303
-858.959614,200,4449.707937
-891.249286,200,4459.456108
-635.73747,200,4469.1408
-693.350284,200,4478.8502
-511.477656,200,4488.59049
-804.548222,200,4498.348797
-515.994042,200,4508.091452
-875.573272,200,4517.835238
-780.484674,200,4527.480161
-517.351196,200,4537.162993
-1042.627675,200,4546.863232
-891.186553,200,4556.457917
-630.11002,200,4566.026062
-506.502193,200,4575.695212
-753.91863,200,4585.380269
-748.995809,200,4595.036348
-818.557737,200,4604.695994
-636.613784,200,4614.47625
-689.835981,200,4624.212697
-798.663923,200,4634.305549
-887.175154,200,4643.934508
-635.351351,200,4653.639878
-635.46707,200,4663.260141
-762.239953,200,4672.907852
-625.891541,200,4682.449672
-756.503018,200,4692.142266
-631.828329,200,4701.815268
-745.73825,200,4711.496752
-1040.687227,200,4721.229776
-757.444418,200,4730.945369
-1075.919076,200,4740.635122
-655.21022,200,4750.326877
-393.197506,200,4759.920582
-388.529306,200,4769.838162
-506.02409,200,4779.455268
-1177.155923,200,4789.053445
-1154.97821,200,4798.635956
-633.532971,200,4808.264274
-525.087677,200,4817.887913
-626.028783,200,4827.503544
-916.498357,200,4837.101001
-1149.420672,200,4846.754356
-1064.924714,200,4856.407783
-634.679088,200,4866.026318
-504.907663,200,4875.638523
-730.878819,200,4885.24531
-1172.593099,200,4894.862164
-283.42791,200,4904.483284
-611.322846,200,4914.179203
-892.193797,200,4923.803799
-1033.520023,200,4933.505098
-500.974356,200,4943.159998
-766.778643,200,4952.748438
-481.512514,200,4962.295846
-628.364293,200,4971.872046
-629.847489,200,4981.501896
-498.103288,200,4991.165007
-263.875623,200,5000.822171
-383.559613,200,5010.474257
-385.770069,200,5020.148586
-1146.930538,200,5029.852089
-1030.474528,200,5039.487959
-643.311525,200,5049.134032
-261.585745,200,5058.756844
-1006.590024,200,5068.430617
-615.604594,200,5077.996154
-382.732941,200,5087.598271
-635.43704,200,5097.245147
-892.392892,200,5106.84504
-505.944289,200,5116.49748
-507.938196,200,5126.102105
-431.674482,200,5135.696485
-1036.207427,200,5145.377228
-594.239749,200,5155.009095
-627.7943,200,5164.637189
-662.126968,200,5174.289288
-379.551365,200,5183.969296
-131.435733,200,5193.653377
-256.05605,200,5203.305966
-361.863936,200,5212.927122
-889.598789,200,5222.512585
-530.379107,200,5232.458014
-2.903135,200,5242.161647
-617.734429,200,5251.745188
-256.330602,200,5261.406629
-255.581857,200,5271.04571
-596.013546,200,5280.672849
-383.785718,200,5290.302705
-877.964713,200,5299.883751
-489.251144,200,5309.470787
-637.706384,200,5319.095456
-131.20028,200,5328.809351
-250.452109,200,5338.514185
-256.378643,200,5348.164998
-123.784477,200,5357.909408
-129.179021,200,5367.561141
-241.619322,200,5377.162209
-377.029958,200,5386.736285
-669.052867,200,5396.350809
-484.056621,200,5405.94687
-124.638912,200,5415.535664
-0.959963,200,5425.175815
-247.373301,200,5434.859565
-628.996055,200,5444.609265
-124.610902,200,5454.313034
-715.04814,200,5463.92989
-906.941922,200,5473.540927
-491.671651,200,5483.260867
-365.615693,200,5492.886177
-503.04729,200,5502.521996
-382.094677,200,5512.187632
-130.103281,200,5521.878552
-252.910702,200,5531.528473
-249.628944,200,5541.178404
-758.511718,200,5550.829034
-1.224894,200,5560.465045
-129.581997,200,5570.081313
-378.589913,200,5579.703413
-637.185171,200,5589.320619
-487.100418,200,5598.876303
-714.860913,200,5608.431497
-127.706516,200,5618.091831
-128.86321,200,5627.753608
-364.376404,200,5637.412449
-502.598999,200,5647.053484
-244.203024,200,5656.636677
-131.364433,200,5666.245948
-131.752596,200,5675.808757
-124.39309,200,5685.391561
-125.679223,200,5694.985652
-637.636873,200,5704.581796
-372.187009,200,5714.25006
-243.29957,200,5723.958108
-617.771202,200,5733.636527
-126.412378,200,5743.287845
-255.217473,200,5752.96109
-130.035237,200,5762.5786
-124.316733,200,5772.190847
-131.685777,200,5781.835181
-126.97544,200,5791.446487
-237.823946,200,5801.115364
-121.786686,200,5810.780905
-253.867288,200,5820.413883
-370.64546,200,5830.166261
-1055.116101,200,5839.778548
-1.216779,200,5849.434316
-252.448701,200,5859.017958
-245.268712,200,5868.585276
-245.939133,200,5878.197539
-1749.253604,200,5887.733185
-716.24039,200,5897.343043
-486.591785,200,5906.988705
-248.69939,200,5916.642047
-251.900199,200,5926.242782
-0.875515,200,5935.831876
-125.29935,200,5945.351882
-0.9498,200,5954.881236
-128.03105,200,5964.502026
-365.160228,200,5974.176219
-471.883055,200,5983.828713
-365.905585,200,5993.486513
-1.382161,200,6003.067944
-620.119888,200,6012.585545
-479.237133,200,6022.125665
-253.157733,200,6031.698025
-466.880427,200,6041.30499
-0.316814,200,6050.983824
-248.117201,200,6060.627738
-123.056261,200,6070.235382
-699.557305,200,6079.772732
-129.207901,200,6089.404596
-249.794393,200,6099.079759
-126.880187,200,6108.733972
-1.552589,200,6118.393731
-635.029444,200,6128.058198
-887.233399,200,6137.66819
-130.726034,200,6147.281562
-771.684913,200,6156.8944
-1.156205,200,6166.508899
-642.6898,200,6176.131813
-1055.908391,200,6185.705097
-1032.335627,200,6195.287087
-243.966716,200,6204.92651
-1045.478191,200,6214.541834
-1158.175477,200,6224.164003
-1219.909248,200,6233.859007
-123.153025,200,6243.547616
-123.755286,200,6253.209284
-1077.299808,200,6262.796841
-587.490886,200,6272.450898
-244.979483,200,6282.033074
-1006.359058,200,6291.532059
-239.797713,200,6301.155155
-1156.607144,200,6310.825098
-1132.238124,200,6320.425595
-371.662844,200,6329.990504
-1.29566,200,6339.58186
-916.684672,200,6349.234219
-1151.003146,200,6358.867021
-1113.771341,200,6368.57067
-686.632025,200,6378.274362
-1298.716612,200,6387.990312
-962.77776,200,6397.644498
-2.477994,200,6407.254458
-1149.018329,200,6416.81208
-120.260468,200,6426.50998
-1171.898888,200,6436.170865
-1151.318141,200,6445.798393
-237.163449,200,6455.424393
-1077.885998,200,6465.064604
-2.045324,200,6474.701782
-1177.239294,200,6484.307826
-1181.611785,200,6493.939765
-1160.953133,200,6503.629693
-602.045926,200,6513.291341
-1576.608073,200,6522.939725
-1071.689319,200,6532.609083
-1633.071787,200,6542.273688
-385.303513,200,6551.890081
-1157.843809,200,6561.636777
-716.575093,200,6571.171432
-1170.68307,200,6580.844823
-1141.978296,200,6590.428152
-1214.259975,200,6599.9722
-902.42168,200,6609.532376
-894.297087,200,6619.09975
-713.611715,200,6629.025957
-860.889386,200,6638.599806
-1210.688199,200,6648.188909
-942.226869,200,6657.749984
-746.95149,200,6667.342973
-1007.265801,200,6676.923888
-123.749581,200,6686.49844
-355.18991,200,6696.036619
-126.183677,200,6705.557585
-248.319976,200,6715.131922
-124.296803,200,6724.725099
-511.394206,200,6734.360264
-599.218677,200,6743.970656
-384.036518,200,6753.588026
-1.457113,200,6763.246552
-119.650594,200,6772.881083
-503.995345,200,6782.58961
-240.83313,200,6792.150355
-359.80934,200,6801.760691
-116.965637,200,6811.372136
-1466.532284,200,6820.938231
-477.824511,200,6830.525917
-757.699059,200,6840.102656
-497.030208,200,6849.669862
-231.712488,200,6859.245291
-498.935425,200,6868.91914
-374.908957,200,6878.568456
-1432.397917,200,6888.161866
-494.44019,200,6897.702162
-400.196304,200,6907.241235
-122.709709,200,6916.844855
-1458.732744,200,6926.48952
-495.626382,200,6936.12014
-125.629228,200,6945.763064
-125.027197,200,6955.46634
-1355.185957,200,6965.178855
-237.407169,200,6974.785453
-249.212519,200,6984.469128
-1444.666766,200,6994.136513
-482.590184,200,7003.790561
-242.4534,200,7013.440628
-1639.700105,200,7023.103642
-116.894388,200,7032.694428
-121.561363,200,7042.339034
-354.897073,200,7051.926783
-239.05195,200,7061.51574
-240.049985,200,7071.181507
-120.858347,200,7080.895924
-1336.57166,200,7090.451862
-356.465682,200,7099.981449
-253.674672,200,7109.565008
-0.293214,200,7119.157496
-386.801156,200,7128.823311
-117.511981,200,7139.184204
-0.230562,200,7150.23049
-246.816711,200,7161.433923
-122.296307,200,7172.654398
-1426.154205,200,7183.804177
-2.021302,200,7194.96018
-468.348799,200,7206.067934
-123.955289,200,7217.179941
-123.465359,200,7228.297511
-122.186597,200,7239.447463
-123.218806,200,7250.612757
-1361.735973,200,7261.768327
